Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
53.85697,S,53.85697,0.5545998,0,0.5382963,0,0,54.16418,35.47083,0,65.58234,79.27036,2.281335,-11.0756350053095,-11.0756350052374,-0.0000399520269360082,629.464019818783,-629.464019817652,0.00119304893993148,-89.99989,-89.99989,3776.881,0.09692604
53.86697,S,53.86697,0.5546855,0,0.5383025,0,0,54.16418,35.49155,0,65.58234,79.27036,2.281335,-11.0633450239875,-11.0633450239154,-0.0000399549538984498,629.574653266548,-629.574653265418,0.00119264939040143,-89.99989,-89.99989,3770.585,0.09693797
53.87696,S,53.87696,0.5547712,0,0.5383087,0,0,54.16418,35.51228,0,65.58234,79.27036,2.281335,-11.0510598855431,-11.0510598854709,-0.000039957860018304,629.685163862932,-629.685163861803,0.00119224981181018,-89.99989,-89.99989,3764.288,0.09694989
53.88696,S,53.88696,0.5548567,0,0.5383149,0,0,54.16418,35.53302,0,65.58234,79.27036,2.281335,-11.0387602184662,-11.0387602183939,-0.000039960779401623,629.795551462648,-629.79555146152,0.0011918502040251,-89.99989,-89.99989,3757.99,0.09696181
53.89696,S,53.89696,0.5549421,0,0.5383212,0,0,54.16418,35.55372,0,65.58234,79.27036,2.281335,-11.0264797987229,-11.0264797986505,-0.0000399636575734623,629.905816258169,-629.905816257042,0.0011914505674583,-89.99989,-89.99989,3751.691,0.09697372
53.90696,S,53.90696,0.5550274,0,0.5383274,0,0,54.16418,35.57445,0,65.58234,79.27036,2.281335,-11.0141915558699,-11.0141915557974,-0.0000399665366926919,630.015958171264,-630.015958170138,0.00119105090210031,-89.99989,-89.99989,3745.391,0.09698564
53.91696,S,53.91696,0.5551125,0,0.5383336,0,0,54.16418,35.59514,0,65.58234,79.27036,2.281335,-11.0019247955247,-11.0019247954521,-0.0000399693727056613,630.125977416759,-630.125977415634,0.00119065120838219,-89.99989,-89.99989,3739.09,0.09699754
53.92696,S,53.92696,0.5551977,0,0.5383399,0,0,54.16418,35.61586,0,65.58234,79.27036,2.281335,-10.9896401537856,-10.9896401537129,-0.0000399722324033891,630.235873815839,-630.235873814715,0.00119025148606709,-89.99989,-89.99989,3732.788,0.09700945
53.93695,S,53.93695,0.5552826,0,0.5383461,0,0,54.16418,35.63657,0,65.58234,79.27036,2.281335,-10.9773599823951,-10.9773599823223,-0.0000399750660478826,630.345647413207,-630.345647412084,0.00118985173541555,-89.99989,-89.99989,3726.484,0.09702135
53.94695,S,53.94695,0.5553674,0,0.5383523,0,0,54.16418,35.65727,0,65.58234,79.27036,2.281335,-10.965088254996,-10.9650882549231,-0.0000399778859552163,630.455298293304,-630.455298292182,0.00118945195656493,-89.99989,-89.99989,3720.18,0.09703325
53.95695,S,53.95695,0.5554521,0,0.5383584,0,0,54.16418,35.67794,0,65.58234,79.27036,2.281335,-10.9528285727025,-10.9528285726295,-0.0000399806641773752,630.564826576581,-630.56482657546,0.00118905214993209,-89.99989,-89.99989,3713.874,0.09704514
53.96695,S,53.96695,0.5555367,0,0.5383646,0,0,54.16418,35.69863,0,65.58234,79.27036,2.281335,-10.9405600738885,-10.9405600738154,-0.0000399834386099728,630.674232174873,-630.674232173753,0.00118865231555493,-89.99989,-89.99989,3707.568,0.09705703
53.97695,S,53.97695,0.5556212,0,0.5383708,0,0,54.16418,35.71931,0,65.58234,79.27036,2.281335,-10.9282951761885,-10.9282951761153,-0.0000399862092530091,630.783515124191,-630.783515123072,0.00118825245347134,-89.99989,-89.99989,3701.26,0.09706891
53.98695,S,53.98695,0.5557056,0,0.5383769,0,0,54.16418,35.73999,0,65.58234,79.27036,2.281335,-10.916040212596,-10.9160402125228,-0.0000399889566849821,630.892675523875,-630.892675522757,0.00118785256391343,-89.99989,-89.99989,3694.951,0.0970808
53.99694,S,53.99694,0.5557899,0,0.5383831,0,0,54.16418,35.76066,0,65.58234,79.27036,2.281335,-10.9037797852445,-10.9037797851712,-0.0000399916903797952,631.001713319289,-631.001713318172,0.00118745264701857,-89.99989,-89.99989,3688.641,0.09709267
54.00694,S,54.00694,0.555874,0,0.5383892,0,0,54.16418,35.78131,0,65.58234,79.27036,2.281335,-10.8915316513512,-10.8915316512778,-0.0000399944046531065,631.110628633366,-631.11062863225,0.00118705270298098,-89.99989,-89.99989,3682.33,0.09710455
54.01694,S,54.01694,0.5559581,0,0.5383953,0,0,54.16418,35.80198,0,65.58234,79.27036,2.281335,-10.8792816548127,-10.8792816547392,-0.0000399971089788192,631.219421447481,-631.219421446366,0.00118665273190013,-89.99989,-89.99989,3676.018,0.09711642
54.02694,S,54.02694,0.556042,0,0.5384015,0,0,54.16418,35.82264,0,65.58234,79.27036,2.281335,-10.8670268153967,-10.8670268153231,-0.0000399998109360562,631.328091713204,-631.32809171209,0.00118625273379971,-89.99989,-89.99989,3669.704,0.09712828
54.03694,S,54.03694,0.5561259,0,0.5384076,0,0,54.16418,35.84328,0,65.58234,79.27036,2.281335,-10.8547897331982,-10.8547897331245,-0.0000400024740502893,631.436639608108,-631.436639606995,0.00118585270906815,-89.99989,-89.99989,3663.39,0.09714014
54.04694,S,54.04694,0.5562096,0,0.5384138,0,0,54.16418,35.86393,0,65.58234,79.27036,2.281335,-10.8425500432965,-10.8425500432227,-0.0000400051276906191,631.545065106117,-631.545065105004,0.00118545265780019,-89.99989,-89.99989,3657.074,0.09715199
54.05693,S,54.05693,0.5562931,0,0.5384198,0,0,54.16418,35.88457,0,65.58234,79.27036,2.281335,-10.8303083665732,-10.8303083664993,-0.0000400077794361682,631.65336818736,-631.653368186248,0.00118505258001477,-89.99989,-89.99989,3650.758,0.09716385
54.06693,S,54.06693,0.5563766,0,0.538426,0,0,54.16418,35.9052,0,65.58234,79.27036,2.281335,-10.8180750096651,-10.8180750095911,-0.0000400104003915315,631.761548935037,-631.761548933926,0.0011846524760198,-89.99989,-89.99989,3644.44,0.0971757
54.07693,S,54.07693,0.55646,0,0.5384321,0,0,54.16418,35.92584,0,65.58234,79.27036,2.281335,-10.8058396659354,-10.8058396658613,-0.0000400130185047237,631.869607329279,-631.869607328169,0.0011842523458437,-89.99989,-89.99989,3638.122,0.09718754
54.08693,S,54.08693,0.5565432,0,0.5384381,0,0,54.16418,35.94648,0,65.58234,79.27036,2.281335,-10.7936014661498,-10.7936014660756,-0.000040015628565098,631.977543341526,-631.977543340417,0.00118385218956699,-89.99989,-89.99989,3631.802,0.09719938
54.09693,S,54.09693,0.5566264,0,0.5384442,0,0,54.16418,35.96708,0,65.58234,79.27036,2.281335,-10.7813851214011,-10.7813851213268,-0.0000400181884137846,632.085357190328,-632.08535718922,0.0011834520076918,-89.99989,-89.99989,3625.481,0.09721122
54.10693,S,54.10693,0.5567094,0,0.5384503,0,0,54.16418,35.9877,0,65.58234,79.27036,2.281335,-10.7691603326609,-10.7691603325865,-0.0000400207629470214,632.193048791246,-632.193048790139,0.00118305180007128,-89.99989,-89.99989,3619.159,0.09722305
54.11692,S,54.11692,0.5567923,0,0.5384564,0,0,54.16418,36.00832,0,65.58234,79.27036,2.281335,-10.7569366615078,-10.7569366614333,-0.0000400233289537452,632.300618155455,-632.300618154349,0.00118265156679069,-89.99989,-89.99989,3612.836,0.09723488
54.12692,S,54.12692,0.5568752,0,0.5384625,0,0,54.16418,36.02892,0,65.58234,79.27036,2.281335,-10.7447201925827,-10.7447201925081,-0.0000400258651176734,632.408065354977,-632.408065353872,0.00118225130814846,-89.99989,-89.99989,3606.512,0.09724671
54.13692,S,54.13692,0.5569578,0,0.5384685,0,0,54.16418,36.04952,0,65.58234,79.27036,2.281335,-10.7324998741908,-10.7324998741162,-0.0000400283889655272,632.515390351318,-632.515390350214,0.00118185102426775,-89.99989,-89.99989,3600.187,0.09725853
54.14692,S,54.14692,0.5570403,0,0.5384746,0,0,54.16418,36.07011,0,65.58234,79.27036,2.281335,-10.7202902349648,-10.7202902348901,-0.000040030892918184,632.62259325127,-632.622593250167,0.00118145071534752,-89.99989,-89.99989,3593.861,0.09727035
54.15692,S,54.15692,0.5571228,0,0.5384806,0,0,54.16418,36.09071,0,65.58234,79.27036,2.281335,-10.7080819616786,-10.7080819616038,-0.0000400333798178147,632.729674068492,-632.72967406739,0.00118105038155829,-89.99989,-89.99989,3587.533,0.09728216
54.16692,S,54.16692,0.5572052,0,0.5384867,0,0,54.16418,36.11129,0,65.58234,79.27036,2.281335,-10.6958816356785,-10.6958816356036,-0.0000400358553487614,632.836632882456,-632.836632881355,0.00118065002301375,-89.99989,-89.99989,3581.205,0.09729397
54.17691,S,54.17691,0.5572875,0,0.5384927,0,0,54.16418,36.13186,0,65.58234,79.27036,2.281335,-10.6836851591452,-10.6836851590702,-0.000040038310510816,632.943469731658,-632.943469730558,0.00118024963991759,-89.99989,-89.99989,3574.875,0.09730577
54.18691,S,54.18691,0.5573696,0,0.5384987,0,0,54.16418,36.15243,0,65.58234,79.27036,2.281335,-10.6714866957903,-10.6714866957152,-0.0000400407533567961,633.05018459623,-633.05018459513,0.00117984923239297,-89.99989,-89.99989,3568.545,0.09731757
54.19691,S,54.19691,0.5574516,0,0.5385047,0,0,54.16418,36.17301,0,65.58234,79.27036,2.281335,-10.6592816510891,-10.6592816510139,-0.0000400431938343004,633.156777410356,-633.156777409258,0.00117944880046358,-89.99989,-89.99989,3562.213,0.09732936
54.20691,S,54.20691,0.5575334,0,0.5385107,0,0,54.16418,36.1936,0,65.58234,79.27036,2.281335,-10.6470818217945,-10.6470818217192,-0.000040045629574853,633.263248226193,-633.263248225095,0.00117904834417678,-89.99989,-89.99989,3555.881,0.09734116
54.21691,S,54.21691,0.5576152,0,0.5385167,0,0,54.16418,36.21414,0,65.58234,79.27036,2.281335,-10.6348966453086,-10.6348966452332,-0.0000400480141563276,633.369597190267,-633.36959718917,0.00117864786404417,-89.99989,-89.99989,3549.547,0.09735294
54.22691,S,54.22691,0.5576969,0,0.5385227,0,0,54.16418,36.23468,0,65.58234,79.27036,2.281335,-10.6227168084056,-10.6227168083301,-0.0000400503883165084,633.475824355975,-633.475824354879,0.00117824736016996,-89.99989,-89.99989,3543.212,0.09736473
54.2369,S,54.2369,0.5577784,0,0.5385287,0,0,54.16418,36.25524,0,65.58234,79.27036,2.281335,-10.6105251747498,-10.6105251746742,-0.0000400527766875442,633.581929605349,-633.581929604254,0.00117784683241204,-89.99989,-89.99989,3536.876,0.09737651
54.2469,S,54.2469,0.5578599,0,0.5385347,0,0,54.16418,36.27576,0,65.58234,79.27036,2.281335,-10.5983551477782,-10.5983551477025,-0.0000400551091625503,633.687913154456,-633.687913153362,0.00117744628132937,-89.99989,-89.99989,3530.54,0.09738829
54.2569,S,54.2569,0.5579413,0,0.5385407,0,0,54.16418,36.29631,0,65.58234,79.27036,2.281335,-10.5861751866989,-10.5861751866231,-0.0000400574615327534,633.793774903955,-633.793774902862,0.001177045706723,-89.99989,-89.99989,3524.202,0.09740006
54.2669,S,54.2669,0.5580225,0,0.5385466,0,0,54.16418,36.31684,0,65.58234,79.27036,2.281335,-10.5740003168498,-10.5740003167739,-0.0000400597878497223,633.899514904758,-633.899514903666,0.00117664510885346,-89.99989,-89.99989,3517.863,0.09741183
54.2769,S,54.2769,0.5581036,0,0.5385526,0,0,54.16418,36.33738,0,65.58234,79.27036,2.281335,-10.5618220942393,-10.5618220941633,-0.0000400621099034346,634.005133123338,-634.005133122247,0.00117624448776338,-89.99989,-89.99989,3511.522,0.0974236
54.2869,S,54.2869,0.5581846,0,0.5385585,0,0,54.16418,36.3579,0,65.58234,79.27036,2.281335,-10.5496546749709,-10.5496546748948,-0.0000400643978510949,634.110629667728,-634.110629666638,0.00117584384379382,-89.99989,-89.99989,3505.181,0.09743536
54.29689,S,54.29689,0.5582654,0,0.5385645,0,0,54.16418,36.37842,0,65.58234,79.27036,2.281335,-10.5374898634058,-10.5374898633296,-0.0000400666829565842,634.216004564005,-634.216004562916,0.00117544317697321,-89.99989,-89.99989,3498.839,0.09744711
54.30689,S,54.30689,0.5583463,0,0.5385704,0,0,54.16418,36.39893,0,65.58234,79.27036,2.281335,-10.5253297705419,-10.5253297704656,-0.0000400689424825344,634.321257859356,-634.321257858268,0.00117504248755734,-89.99989,-89.99989,3492.496,0.09745886
54.31689,S,54.31689,0.5584269,0,0.5385764,0,0,54.16418,36.41943,0,65.58234,79.27036,2.281335,-10.5131719128522,-10.5131719127758,-0.0000400711877976296,634.426389576133,-634.426389575046,0.00117464177568832,-89.99989,-89.99989,3486.152,0.09747061
54.32689,S,54.32689,0.5585075,0,0.5385823,0,0,54.16418,36.43993,0,65.58234,79.27036,2.281335,-10.5010170353948,-10.5010170353183,-0.0000400734198492601,634.531399744138,-634.531399743052,0.00117424104149878,-89.99989,-89.99989,3479.807,0.09748235
54.33689,S,54.33689,0.558588,0,0.5385882,0,0,54.16418,36.46042,0,65.58234,79.27036,2.281335,-10.4888662557568,-10.4888662556802,-0.0000400756438480727,634.63628840435,-634.636288403264,0.00117384028506926,-89.99989,-89.99989,3473.46,0.0974941
54.34689,S,54.34689,0.5586682,0,0.5385941,0,0,54.16418,36.48093,0,65.58234,79.27036,2.281335,-10.4767101365359,-10.4767101364592,-0.000040077861215153,634.741055503372,-634.741055502287,0.00117343950646607,-89.99989,-89.99989,3467.113,0.09750583
54.35688,S,54.35688,0.5587484,0,0.5386,0,0,54.16418,36.5014,0,65.58234,79.27036,2.281335,-10.4645718987089,-10.4645718986321,-0.0000400800416340102,634.845701220018,-634.845701218934,0.00117303870605869,-89.99989,-89.99989,3460.764,0.09751756
54.36688,S,54.36688,0.5588285,0,0.5386059,0,0,54.16418,36.52188,0,65.58234,79.27036,2.281335,-10.4524313015313,-10.4524313014544,-0.0000400822068946221,634.950225530695,-634.950225529612,0.0011726378839987,-89.99989,-89.99989,3454.415,0.09752929
54.37688,S,54.37688,0.5589085,0,0.5386118,0,0,54.16418,36.54235,0,65.58234,79.27036,2.281335,-10.440290083472,-10.440290083395,-0.0000400843726289291,635.054628429194,-635.054628428112,0.00117223704028137,-89.99989,-89.99989,3448.064,0.09754102
54.38688,S,54.38688,0.5589885,0,0.5386177,0,0,54.16418,36.56282,0,65.58234,79.27036,2.281335,-10.4281550742298,-10.4281550741528,-0.0000400865146784777,635.158909977604,-635.158909976523,0.00117183617514355,-89.99989,-89.99989,3441.713,0.09755274
54.39688,S,54.39688,0.5590682,0,0.5386236,0,0,54.16418,36.58329,0,65.58234,79.27036,2.281335,-10.4160153462867,-10.4160153462096,-0.0000400886496225988,635.263070128737,-635.263070127657,0.00117143528865628,-89.99989,-89.99989,3435.36,0.09756446
54.40688,S,54.40688,0.5591479,0,0.5386294,0,0,54.16418,36.60376,0,65.58234,79.27036,2.281335,-10.4038848073931,-10.4038848073159,-0.0000400907694084745,635.367108974484,-635.367108973405,0.00117103438097116,-89.99989,-89.99989,3429.006,0.09757617
54.41687,S,54.41687,0.5592274,0,0.5386353,0,0,54.16418,36.62419,0,65.58234,79.27036,2.281335,-10.3917599806114,-10.3917599805341,-0.000040092857456774,635.471026571966,-635.471026570888,0.00117063345240555,-89.99989,-89.99989,3422.652,0.09758788
54.42687,S,54.42687,0.5593068,0,0.5386412,0,0,54.16418,36.64464,0,65.58234,79.27036,2.281335,-10.3796395000019,-10.3796394999245,-0.0000400949426629025,635.574822964644,-635.574822963567,0.00117023250298788,-89.99989,-89.99989,3416.296,0.09759958
54.43687,S,54.43687,0.5593861,0,0.538647,0,0,54.16418,36.66508,0,65.58234,79.27036,2.281335,-10.3675186468633,-10.3675186467858,-0.0000400970183951276,635.678498148794,-635.678498147718,0.00116983153281289,-89.99989,-89.99989,3409.939,0.09761128
54.44687,S,54.44687,0.5594653,0,0.5386528,0,0,54.16418,36.68553,0,65.58234,79.27036,2.281335,-10.3553997805462,-10.3553997804686,-0.0000400990704425944,635.782052144284,-635.782052143208,0.00116943054211743,-89.99989,-89.99989,3403.581,0.09762298
54.45687,S,54.45687,0.5595444,0,0.5386587,0,0,54.16418,36.70596,0,65.58234,79.27036,2.281335,-10.3432867505175,-10.3432867504398,-0.0000401011106476819,635.885485009474,-635.8854850084,0.00116902953101992,-89.99989,-89.99989,3397.222,0.09763467
54.46687,S,54.46687,0.5596234,0,0.5386645,0,0,54.16418,36.72638,0,65.58234,79.27036,2.281335,-10.3311779424844,-10.3311779424066,-0.0000401031276417062,635.988796786589,-635.988796785515,0.00116862849975247,-89.99989,-89.99989,3390.863,0.09764636
54.47686,S,54.47686,0.5597023,0,0.5386703,0,0,54.16418,36.74679,0,65.58234,79.27036,2.281335,-10.3190716179783,-10.3190716179004,-0.000040105134688132,636.091987500461,-636.091987499388,0.00116822744841455,-89.99989,-89.99989,3384.502,0.09765804
54.48686,S,54.48686,0.5597811,0,0.5386761,0,0,54.16418,36.76721,0,65.58234,79.27036,2.281335,-10.3069696396444,-10.3069696395664,-0.000040107130839569,636.195057194552,-636.19505719348,0.00116782637711512,-89.99989,-89.99989,3378.14,0.09766972
54.49686,S,54.49686,0.5598598,0,0.5386819,0,0,54.16418,36.78761,0,65.58234,79.27036,2.281335,-10.29487039319,-10.2948703931119,-0.0000401091042536379,636.298005896181,-636.29800589511,0.00116742528608155,-89.99989,-89.99989,3371.777,0.0976814
54.50686,S,54.50686,0.5599382,0,0.5386877,0,0,54.16418,36.80803,0,65.58234,79.27036,2.281335,-10.282764813742,-10.2827648136638,-0.0000401110814572681,636.400833542018,-636.400833540948,0.00116702417527594,-89.99989,-89.99989,3365.413,0.09769307
54.51686,S,54.51686,0.5600167,0,0.5386935,0,0,54.16418,36.82842,0,65.58234,79.27036,2.281335,-10.2706804684491,-10.2706804683708,-0.0000401130240811511,636.503540344405,-636.503540343336,0.00116662304504409,-89.99989,-89.99989,3359.048,0.09770474
54.52686,S,54.52686,0.560095,0,0.5386993,0,0,54.16418,36.8488,0,65.58234,79.27036,2.281335,-10.258589914339,-10.2585899142606,-0.0000401149482309226,636.606126241254,-636.606126240186,0.00116622189557075,-89.99989,-89.99989,3352.682,0.09771641
54.53685,S,54.53685,0.5601732,0,0.5387051,0,0,54.16418,36.8692,0,65.58234,79.27036,2.281335,-10.2464983668181,-10.2464983667396,-0.0000401168799598167,636.70859122263,-636.708591221563,0.00116582072678012,-89.99989,-89.99989,3346.314,0.09772807
54.54685,S,54.54685,0.5602512,0,0.5387108,0,0,54.16418,36.88957,0,65.58234,79.27036,2.281335,-10.2344196094608,-10.2344196093822,-0.0000401187737930974,636.810935416435,-636.810935415369,0.00116541953905116,-89.99989,-89.99989,3339.946,0.09773972
54.55685,S,54.55685,0.5603293,0,0.5387166,0,0,54.16418,36.90995,0,65.58234,79.27036,2.281335,-10.2223332773464,-10.2223332772677,-0.0000401206723633298,636.913158746922,-636.913158745857,0.00116501833233649,-89.99989,-89.99989,3333.577,0.09775137
54.56685,S,54.56685,0.5604072,0,0.5387223,0,0,54.16418,36.93033,0,65.58234,79.27036,2.281335,-10.2102551408709,-10.2102551407921,-0.00004012255056467,637.015261296048,-637.015261294983,0.00116461710683981,-89.99989,-89.99989,3327.207,0.09776302
54.57685,S,54.57685,0.5604849,0,0.5387281,0,0,54.16418,36.95068,0,65.58234,79.27036,2.281335,-10.1981848275051,-10.1981848274262,-0.000040124394659958,637.117243142042,-637.117243140978,0.00116421586290218,-89.99989,-89.99989,3320.836,0.09777466
54.58685,S,54.58685,0.5605626,0,0.5387338,0,0,54.16418,36.97104,0,65.58234,79.27036,2.281335,-10.1861147624921,-10.1861147624131,-0.0000401262397026365,637.219104287388,-637.219104286325,0.00116381460051412,-89.99989,-89.99989,3314.464,0.0977863
54.59684,S,54.59684,0.56064,0,0.5387396,0,0,54.16418,36.9914,0,65.58234,79.27036,2.281335,-10.1740501612383,-10.1740501611592,-0.000040128071008155,637.320844786724,-637.320844785662,0.00116341331981301,-89.99989,-89.99989,3308.091,0.09779794
54.60684,S,54.60684,0.5607175,0,0.5387453,0,0,54.16418,37.01175,0,65.58234,79.27036,2.281335,-10.1619799720489,-10.1619799719697,-0.0000401298918923799,637.422464584171,-637.42246458311,0.00116301202090306,-89.99989,-89.99989,3301.716,0.09780957
54.61684,S,54.61684,0.5607948,0,0.538751,0,0,54.16418,37.03209,0,65.58234,79.27036,2.281335,-10.1499200894962,-10.1499200894169,-0.0000401316924077126,637.523963782796,-637.523963781736,0.00116261070398795,-89.99989,-89.99989,3295.341,0.0978212
54.62684,S,54.62684,0.560872,0,0.5387567,0,0,54.16418,37.05242,0,65.58234,79.27036,2.281335,-10.1378600827672,-10.1378600826878,-0.0000401334768174095,637.625342381356,-637.625342380297,0.00116220936922875,-89.99989,-89.99989,3288.965,0.09783282
54.63684,S,54.63684,0.5609491,0,0.5387625,0,0,54.16418,37.07275,0,65.58234,79.27036,2.281335,-10.1258095134405,-10.125809513361,-0.0000401352422792998,637.726600474225,-637.726600473167,0.00116180801681493,-89.99989,-89.99989,3282.588,0.09784444
